,Biglari Holdings -- Sardar Biglari,Chase -- Edwin Taylor,Citigroup Global Markets -- Barry Guariglia,Bucknell University -- Kelly Stefanowicz,Turner -- Robert Scott,Northwestern Mutual Life -- Thomas Gallina,John Hancock -- John Paul,Villanova University -- Michael Mack,Yorkville Advisors -- Craig Engler,Cornerstone Financial -- Thomas Thorndike,Charles -- Katherine Kennedy,Citigroup Global Markets -- Katherine Rhodes,Morgan Stanley -- James Scott,Bank Of America -- Reed Smith,Liberty Corner Capital Strategies -- William Pigott,Morgan Stanley -- Arthur Andersen,Glen Rauch Securities -- Glen Rauch,Bank Of America -- Raymond Thomas,Stein Roe Investment Counsel -- Eric Propper,Morgan Stanley -- Joseph David,Wells Fargo -- William Blair,Morgan Stanley -- Daniel Lima,Wesolowski -- Paul Wesolowski,Wells Fargo -- William Blair,Morgan Stanley -- Arthur Andersen,Wachovia Bank -- Tu Nguyen,Citigroup Global Markets -- Joseph Friedman,Bulldog Investors -- Phillip Goldstein,Citigroup Global Markets -- Marsha Johnson,Wells Fargo Securities -- Richard Silva,Bank Of America -- Thomas Caskey,Glen Rauch Securities -- Glen Rauch,Morgan Stanley -- Julia Smith,Morgan Stanley Smith Barney -- John Verble,Morgan Stanley -- Julia Smith,Delta Equity Services Corporation -- Raymond Grenier,Parker -- Tim Shaw,Carson -- Ronald Carson,First Tennessee Bank -- Chris Kimler,Morgan Stanley -- Julia Smith,Fidelity -- Thomas Dusing,Oppenheimer -- Karen Nelson,United States Marine Corps -- Eric Schmitt,Capital Bank -- John Patrick,Citigroup Global Markets -- Elise Shartsis,Stephens -- John Stephens,Wachovia Securities -- Alpesh Patel,Levin Capital Strategies -- John Levin,Merrill Lynch -- David Singer,Morgan Stanley -- Lisa Hammond,Fedex -- Michael Margolis,Citigroup Global Markets -- Denis Roy,Bentley Forbes -- Christian Wehba,Wealth Management Solutions -- Dana Anspach,Kpmg -- Sean Connelly,Merrill Lynch -- Michael Duncan,Searle -- Robert Searle,Bank Of America -- William Bond,Gmac Mortgage -- John Curtis,Internal Revenue Service -- Charles Foster,Gemini Land Trust -- Joshua Crapps,Wells Fargo Bank -- Jennifer Lee,Lehman Brothers -- Debbie Hines,Chase -- Julian Diaz,Wells Fargo Bank -- Jin Park,Comcast -- Adam Spencer,Chabot College -- Isaac Richard,Jpmorgan Chase Bank -- Andrew Russell,First Allied Securities -- Adam Antoniades,Chabot College -- Isaac Richard,Ubs Financial Services -- Stanford Baer,Rockwater Municipal Advisors -- Charles Fish,Causeway Capital Management -- Mark Cone,Maccorkle Insurance -- Bernard Lauper,Juarez -- Anthony Juarez,Crown Capital Securities -- James Franceus,Jp Morgan Chase Bank -- Raul Munoz,State Farm -- Jennifer Key,Rockwater Municipal Advisors -- Charles Fish,Catanzarite Law Corporation -- Kenneth Catanzarite,Catanzarite Law Corporation -- Kenneth Catanzarite,Morgan Stanley -- Emma Bridges,Target -- Michael Simon,Mertens -- Kevin Mertens,Edward Jones -- Helen Rice,Edward Jones -- Robert Bird,Metropolitan Life Insurance Company -- Gil Cohen,Valic Financial Advisors -- Brett Laferrera,Morgan Stanley -- Arthur Andersen,Strickland -- Michael Strickland,Merrill Lynch -- Daniel Gomez,Rice -- Clifford Rice,Stanford Group Company -- Charles Rawl,Merrill Lynch -- Daniel Gomez,Merrill Lynch -- Daniel Gomez,Pruco Securities -- Richard Wang,Merrill Lynch -- Daniel Gomez,Bank Of America -- Jorge Gonzalez,Wells Fargo -- David Olson,Merrill Lynch -- Daniel Gomez,Raymond James Financial Services -- John Wanken,Bulldog Investors -- Phillip Goldstein,Gormley -- Joseph Gormley,Dickerson -- Jose Ortiz,Northwestern Mutual -- Timothy Miller,Bank Of America -- Molly Kerr,Perkins -- Kenneth Perkins,Wells Fargo Bank -- Dan Nguyen,Wells Fargo -- Spencer Reed,Fisher Investments -- Michael Weston,Morgan Stanley -- Arthur Andersen,Target -- Michael Simon,Apple -- William Morrow,Miller -- Jeffrey Schouten,Apollo Group -- Derek Hoggett,Scottrade -- Kristine Davenport,Bank Of America -- Peter Simmonds,Bank Of America -- Reed Smith,Morgan Stanley Smith Barney -- Marcia Bloemendaal,Morgan Stanley -- Arthur Andersen
Carson -- Ronald Carson,0.381236395512,0.602096321181,0.676612022062,0.686552378429,0.816133614751,0.732688450959,0.66365349069,0.950077310839,0.659110899617,0.974346363453,0.67553657361,0.54454880564,0.287998457754,0.696384247052,0.586375632098,0.859878177131,0.385267108435,0.7855592561,0.563859193849,0.681776033856,0.54225061154,0.585850008605,0.872857394194,0.644694360617,0.586852546988,0.782570274524,0.668721435119,0.644178659091,0.321018271097,0.862509654839,0.823782710396,0.407521120934,0.627469530152,0.716859133399,0.716449121644,0.860812743113,0.623672695286,1.0,0.775437245447,0.576397201831,0.702365076572,0.470752841945,0.454974739072,0.609379227266,0.84366875686,0.398588652061,0.24875550486,0.130932111807,0.129822156087,0.188758670669,0.750700700487,0.502860830535,0.751870591847,0.847757926205,0.352948468724,0.616984793174,0.837672942318,0.809011225834,0.78738888947,0.784975790526,0.700064382733,0.686884595707,0.410694727163,0.36917635469,0.258154479014,0.262514707329,0.317567694661,0.266482046637,0.183745861086,0.302132668427,0.193565316793,0.168703055377,0.33168104842,0.474903114701,0.237292238867,0.393279195877,0.462342574553,0.179596465751,0.173207102816,0.401680344223,0.451054296449,0.320783338853,0.782616615779,0.761095541317,0.635388790406,0.556864626452,0.858939259994,0.536521499037,0.69072397173,0.889365059162,0.420309404325,0.803547225221,0.371333840662,0.420303816199,0.420309404325,0.736939736221,0.426067917133,0.865380009006,0.798750975761,0.420303816199,0.76608414962,0.73952289207,0.618248885377,0.977913068906,0.741973657494,0.524974769079,0.964884194051,0.941386861562,0.680744330669,0.440024282358,0.620760415787,0.668567518207,0.876467064772,0.656954184197,0.854497242479,0.842333423484,0.315595079984,0.705068398208,0.711179213756,0.540702968868
First Tennessee Bank -- Chris Kimler,0.59104042172,0.566062025821,0.661667084473,0.664880547365,0.661013083678,0.825504711418,0.77837932237,0.743313629719,0.779612168586,0.730356414032,0.62331561775,0.568653615108,0.386015217251,0.626617606242,0.67293157145,0.832018103557,0.363365491797,0.7147091904,0.523645366786,0.660316572535,0.557637825274,0.430635469933,0.728129080267,0.653287712781,0.682855809649,0.843188478397,0.764196886297,0.745849858868,0.530378623102,0.828874623139,0.824672321234,0.406741727046,0.757236768732,0.74838558828,0.790758740065,0.718451111816,0.686489479021,0.775437245447,1.0,0.70295316039,0.781693201047,0.434421332823,0.530965046951,0.39385775352,0.600664947089,0.51095040666,0.567468967557,0.2265294642,0.244029771379,0.370068006047,0.636080623734,0.67274026605,0.859127636455,0.84738940408,0.44144693464,0.761178844138,0.819886241242,0.8243836547,0.642577963699,0.766243557338,0.765228133802,0.85878919536,0.440313006701,0.546513771525,0.232006448778,0.267888729116,0.501714539866,0.553814214488,0.423695631554,0.489316411913,0.426692794868,0.325458794323,0.623735563601,0.645989532781,0.236827522359,0.717801833768,0.730902243463,0.461876189984,0.329898829396,0.624774591878,0.589975235807,0.485223586826,0.636187946648,0.698424988874,0.726010623358,0.649868550783,0.782503814929,0.617903714948,0.736354508077,0.703650042635,0.537496696388,0.759638419943,0.485740416659,0.537430152285,0.537496696388,0.822115216492,0.541353089097,0.812023982153,0.791777355293,0.537430152285,0.719593869374,0.792790964314,0.608105608786,0.763909826256,0.833151479657,0.607592265663,0.68261238865,0.738669465495,0.873576151833,0.560081588161,0.748483300943,0.621271000846,0.709322248801,0.699997118137,0.754811055625,0.816935027318,0.47296286493,0.901787719775,0.77130010978,0.581253292286
Morgan Stanley -- Julia Smith,0.755614370188,0.333857765647,0.584719622228,0.458556593605,0.458405343951,0.565125459403,0.546154962198,0.590994761006,0.84347997895,0.574225151788,0.591297159294,0.390116447276,0.478254078879,0.708428609633,0.604840210685,0.774266060355,0.263047879735,0.51641467236,0.378508427174,0.816101230996,0.65409649863,0.57456396924,0.581890607111,0.71426640668,0.724056373866,0.677480836186,0.721657040899,0.630978596715,0.621945933538,0.743892481985,0.741709907359,0.298986014227,0.789986789088,0.720445604373,0.637173995985,0.657516082992,0.884663040796,0.576397201831,0.70295316039,1.0,0.694951256359,0.431995692843,0.778057474215,0.420403531123,0.487327285573,0.885550597208,0.45187501257,0.287960826515,0.248813457133,0.278909277319,0.755496722356,0.774806945896,0.594210051354,0.663871150533,0.53309948041,0.945323929652,0.781006070977,0.679576689592,0.593412339278,0.535805780504,0.644291939051,0.662801873836,0.260172722049,0.854405554523,0.130890456096,0.165273770988,0.492069581476,0.565054408077,0.754849600758,0.482507924411,0.29288008272,0.185204437733,0.641883066315,0.541384398559,0.226694181159,0.582936690549,0.653352831372,0.799926061291,0.189380402626,0.703533465228,0.566604435202,0.402027297805,0.625809434318,0.488192655867,0.525867411219,0.47109754223,0.641565848956,0.701079066442,0.938251226951,0.505962353553,0.53873655241,0.561177924286,0.355216483783,0.538901106186,0.53873655241,0.790227904465,0.533752342103,0.724581338661,0.85585718823,0.538901106186,0.562412092804,0.73043969259,0.414109319317,0.57883036296,0.650583149327,0.459206797528,0.558526115172,0.51059796587,0.719658191672,0.400906342473,0.628819497518,0.85912749666,0.577404638791,0.883285854522,0.671894074383,0.674718855991,0.286039317203,0.681398731068,0.711090402384,0.748493631705
Fidelity -- Thomas Dusing,0.390399852185,0.490172837124,0.671811771798,0.753110806551,0.521063329279,0.865146518545,0.778754683282,0.673436347772,0.834941986922,0.641473068782,0.417009525949,0.275087571665,0.345304756342,0.454900284503,0.478403336838,0.806416551018,0.149170208523,0.59052130633,0.303181131325,0.628171523254,0.477570275729,0.338551364815,0.613766928486,0.519174231682,0.550856000192,0.730764200116,0.599299518547,0.554699995287,0.354759407022,0.704626533701,0.724550564781,0.199739050001,0.645319145967,0.796595315727,0.62741138619,0.596267396276,0.699944973327,0.702365076572,0.781693201047,0.694951256359,1.0,0.45499596306,0.4430910705,0.328055177781,0.598208623435,0.475484772579,0.421759865797,0.0911295569512,0.14181362466,0.187533200697,0.755612997743,0.494566997066,0.718776283836,0.744119313097,0.315611843611,0.673519699862,0.733095367185,0.752421839541,0.539572456789,0.51718549352,0.617344705427,0.87189240625,0.34640316499,0.616061661206,0.156185672608,0.179589347984,0.470815731416,0.475156501477,0.354955934927,0.46011694214,0.166214573672,0.241944003063,0.477474544839,0.54185871068,0.211366955964,0.687197324942,0.636742232671,0.359283637667,0.246715833544,0.610842898471,0.576025685524,0.396642762639,0.433656792494,0.511653627932,0.584426196416,0.518049793667,0.778784679157,0.55201508351,0.681541314721,0.569146232431,0.323521423091,0.741436366873,0.285456215148,0.323668085321,0.323521423091,0.891620038169,0.324321524908,0.78052584112,0.760468561926,0.323668085321,0.625610018871,0.664138987314,0.235982511727,0.703838177132,0.790697293638,0.472682650584,0.649191684445,0.580385189661,0.782021316655,0.465365897529,0.520063017952,0.552549907564,0.712737971536,0.716307772253,0.797443997158,0.799284068979,0.217968398546,0.795593026872,0.666199389393,0.64673673311
Oppenheimer -- Karen Nelson,0.345595948729,0.262130880063,0.414172681206,0.38354926859,0.531575771071,0.359803894771,0.326989276276,0.544513448733,0.494442626597,0.435785214144,0.465029691173,0.351587493214,0.223813462378,0.393969163733,0.554097980461,0.634489838156,0.206291037733,0.340690975042,0.330183440394,0.493982601053,0.726662150359,0.372960281753,0.443467329635,0.388965553838,0.416874114508,0.430145166785,0.483614871842,0.433496203652,0.377349858657,0.522966674154,0.415754074284,0.19879297263,0.651653335155,0.803621383498,0.737417199445,0.637731410094,0.467990987592,0.470752841945,0.434421332823,0.431995692843,0.45499596306,1.0,0.483575077925,0.295687160139,0.537591433728,0.427735951415,0.404895767301,0.146117566551,0.232741988713,0.24744696358,0.441289271798,0.623451424243,0.373635780692,0.584129772592,0.224906310026,0.504173915739,0.589407959434,0.368256350962,0.43338698892,0.453191445603,0.475195708302,0.380161223669,0.205788102825,0.369153392414,0.139158639742,0.155139547747,0.303962461111,0.32969590423,0.299264262945,0.29153531304,0.167895159561,0.17121606563,0.413710737598,0.337811127574,0.170942327522,0.267741777066,0.396119873485,0.288330763429,0.174996448927,0.347478914638,0.399124525427,0.186737509915,0.544914799711,0.334034549998,0.341498636079,0.302013599611,0.534855728919,0.367973408434,0.479344044322,0.441402049834,0.335234428774,0.298178826145,0.28307521391,0.335437533208,0.335234428774,0.544851663354,0.363043210999,0.585047842419,0.536623995361,0.335437533208,0.475440257984,0.609179431748,0.229493251264,0.444234759419,0.420576716524,0.275050553426,0.369040443628,0.410166874759,0.549523679873,0.227293992945,0.503266072184,0.435104930905,0.462330141536,0.55512937991,0.514289627518,0.359176707317,0.241262159186,0.488571645562,0.425364096848,0.352477030545
United States Marine Corps -- Eric Schmitt,0.648520276156,0.387705037493,0.43994826595,0.389475055605,0.591082904807,0.449676104733,0.392933645968,0.549937047655,0.521567423469,0.461159559934,0.512737329308,0.30564860306,0.336506816821,0.673791373018,0.452336174744,0.618923840246,0.239259887032,0.295941348037,0.342105086891,0.571167822245,0.640641301977,0.432240160482,0.431475751592,0.473612006411,0.534126043481,0.410528059533,0.475785192486,0.497065195135,0.454378130676,0.604647643599,0.519430079805,0.248011422218,0.630733259767,0.702495478271,0.524106521693,0.626643111723,0.821169571683,0.454974739072,0.530965046951,0.778057474215,0.4430910705,0.483575077925,1.0,0.478007664885,0.281060114324,0.844534361393,0.462350976471,0.186253611876,0.272608344802,0.241779183134,0.464826407936,0.637778203,0.409851332721,0.61977112452,0.548458569207,0.791107118994,0.697391837289,0.378302482947,0.437204216108,0.514137674982,0.417905945843,0.491917786557,0.248712941369,0.64258599055,0.120931666386,0.183908366577,0.330554669929,0.297094706624,0.644262038378,0.325575584769,0.190763120064,0.224366703615,0.534389964506,0.285464405172,0.168450965056,0.354390514581,0.338596451706,0.673602926707,0.225984707467,0.54796331334,0.414004111654,0.269959814305,0.676671330866,0.433986210183,0.363306759371,0.32093776316,0.422449949734,0.530028424714,0.787804010433,0.535928122199,0.409665390778,0.264810709019,0.279082239458,0.409877370025,0.409665390778,0.586749584287,0.407160926533,0.504837323166,0.749831762989,0.409877370025,0.345743817938,0.663913728233,0.370412382634,0.512064583179,0.473022447531,0.256457073071,0.396736664354,0.437916130359,0.538215720012,0.272462087956,0.691269740322,0.889930052138,0.430083683876,0.821332483454,0.428577544022,0.352500881353,0.273936952938,0.536981878523,0.530607777878,0.423791491083
Capital Bank -- John Patrick,0.351908504299,0.249891230927,0.518596231734,0.224531995218,0.520289709461,0.322050503642,0.295576217456,0.736235487308,0.453417547503,0.65431407099,0.534809612864,0.31354233832,0.21092715888,0.639498723978,0.456908701949,0.638776627607,0.196544984124,0.441914664257,0.382287102951,0.631123898089,0.439147740947,0.331286606058,0.559295690473,0.411203960038,0.395837879371,0.551314838769,0.560378012718,0.550254887417,0.243907370354,0.562409258266,0.567874293331,0.197236260904,0.496653591203,0.552017515285,0.459853084533,0.632464071287,0.373539060513,0.609379227266,0.39385775352,0.420403531123,0.328055177781,0.295687160139,0.478007664885,1.0,0.67231346734,0.484504775178,0.312790460572,0.146604680874,0.152667977579,0.222071996417,0.495431858403,0.302428721926,0.401378337177,0.489981215151,0.233566920005,0.492881096688,0.631290379955,0.508649707975,0.69911486874,0.437912478591,0.376680434508,0.370331761453,0.17606193922,0.461144281657,0.0797954102091,0.144193860785,0.226177269865,0.253415813578,0.184834456478,0.218605875935,0.413102704408,0.149243255144,0.468005901412,0.244231560681,0.116284242492,0.262417888112,0.275859702211,0.252469019511,0.152039055981,0.380174239326,0.346514198038,0.171588359172,0.689030493372,0.459033189269,0.312945246635,0.279587515225,0.472119550087,0.414955273241,0.499256717473,0.533283739331,0.246261877462,0.401423480411,0.204967992149,0.246442778313,0.246261877462,0.561468610431,0.242060297894,0.66939591751,0.637038829209,0.246442778313,0.428999862342,0.690077357957,0.345826872493,0.611219925955,0.381987266916,0.316266446257,0.67546735088,0.539544039584,0.500465087461,0.301200900945,0.427617210926,0.715847744388,0.756540689716,0.402134548708,0.601652472211,0.605328102592,0.255290667045,0.389136009853,0.430461786955,0.448791210616
Citigroup Global Markets -- Elise Shartsis,0.307881348899,0.293066200939,0.613438223391,0.532519039828,0.540382923189,0.494475498117,0.477682464754,0.826291455364,0.620196261105,0.828099259944,0.541349522123,0.444808258481,0.0876520346116,0.489103059456,0.501637590204,0.785814020376,0.258908190213,0.672858575824,0.417471857048,0.710212403469,0.493678916321,0.49940905654,0.752805745276,0.548266202903,0.471803607393,0.658237587697,0.64640303679,0.568965764779,0.262363084775,0.681923210049,0.684359539624,0.278907107778,0.617393796957,0.666823270618,0.638351630634,0.690004835612,0.530914607147,0.84366875686,0.600664947089,0.487327285573,0.598208623435,0.537591433728,0.281060114324,0.67231346734,1.0,0.363666514926,0.127340354387,0.0547160941038,0.0302640675425,0.0905310077701,0.71180458429,0.501742277206,0.599422036759,0.650569405498,0.260600788119,0.563923652487,0.73189949047,0.727260707717,0.764047491307,0.500026452989,0.53928306522,0.481856380009,0.213974685,0.435212162536,0.169733270741,0.297422646703,0.324564459009,0.283379106687,0.169356185504,0.308230810746,0.36587512017,0.11670467505,0.320708711149,0.437454466202,0.106526475614,0.266697792014,0.461236410098,0.23149022834,0.122322837295,0.387885308613,0.354642897449,0.286896581483,0.684179719258,0.500591704973,0.460684524727,0.398669249455,0.787265926001,0.526461271873,0.627769851747,0.591729799672,0.314767111045,0.729085355014,0.325304125788,0.314828046157,0.314767111045,0.677220887558,0.324685288869,0.858143591753,0.662669818981,0.314828046157,0.733474628803,0.707211671194,0.404805818105,0.787663864328,0.544681517931,0.523042666681,0.830465679046,0.726349135526,0.669415401735,0.420398482475,0.373445448004,0.561934080113,0.852548770227,0.511950471465,0.846038487128,0.843351099901,0.25335785663,0.544484749142,0.528617129119,0.534326399678
Stephens -- John Stephens,0.843884464855,0.189893735183,0.453785735609,0.258224602223,0.366195810699,0.362715395758,0.327589966194,0.501876261381,0.723425948115,0.444686327162,0.59753591138,0.349032289247,0.337644295184,0.741230263644,0.652420324244,0.644950179544,0.312149785401,0.393880322242,0.395142689597,0.782658437094,0.609239815742,0.492074592356,0.495323645449,0.695191342945,0.593246602562,0.549478648377,0.66619477605,0.579228920721,0.588546004879,0.638511599459,0.654146922193,0.329155066557,0.773128581528,0.638566871899,0.523752576628,0.579527334077,0.814530157547,0.398588652061,0.51095040666,0.885550597208,0.475484772579,0.427735951415,0.844534361393,0.484504775178,0.363666514926,1.0,0.500686823248,0.294923724123,0.280417458736,0.309699360932,0.608385334905,0.684185734259,0.446195281014,0.541106174066,0.449603824485,0.911619858783,0.727796099482,0.57345802167,0.599806241952,0.39595510968,0.505566784814,0.473559630314,0.221804066522,0.83948096353,0.0980798511153,0.140474851633,0.386655168505,0.450373330901,0.757170716466,0.377436219209,0.167109091766,0.240363701358,0.725093971638,0.388187483368,0.115472546734,0.427408509833,0.490304709398,0.745618465526,0.243893869831,0.589729996398,0.448181089076,0.301293086063,0.646336359849,0.348630262947,0.377447444475,0.345630044069,0.445729908948,0.67187836773,0.881594588814,0.364396523969,0.436177879358,0.333555405002,0.315076434329,0.436463684463,0.436177879358,0.669510854131,0.431811533291,0.615773628099,0.790720781799,0.436463684463,0.384714489607,0.605188452003,0.330870473763,0.413854999835,0.492595973983,0.340437903571,0.393107897774,0.335467324495,0.557422635592,0.29479167685,0.580428036301,0.864068658861,0.488521378185,0.787832253134,0.551084578821,0.498805356006,0.389686485067,0.4756677469,0.558612888932,0.74708641366
Wachovia Securities -- Alpesh Patel,0.570135752168,0.287144395619,0.347277376664,0.256761335358,0.405611325095,0.52994593075,0.52666157572,0.386841629723,0.580221552512,0.255775912799,0.452280590937,0.323756383977,0.293409584786,0.445594866174,0.705411922997,0.496306345458,0.229534959217,0.359162524755,0.385281875894,0.481279721692,0.547928630964,0.3096028122,0.343205738286,0.419215219083,0.453789914733,0.497304120946,0.545761200727,0.568289451986,0.723716770039,0.473575615641,0.44745618138,0.253315556892,0.61301381861,0.566726993421,0.549731205698,0.369252892715,0.338369692172,0.24875550486,0.567468967557,0.45187501257,0.421759865797,0.404895767301,0.462350976471,0.312790460572,0.127340354387,0.500686823248,1.0,0.675827549081,0.349441849379,0.836386322295,0.368719671541,0.479366893459,0.547432137162,0.527175698858,0.279532590259,0.520099626739,0.495237323628,0.374244168843,0.335011073634,0.453123847475,0.495184233249,0.576941032167,0.33887344005,0.450099922631,0.111984861024,0.161061703508,0.253872516995,0.531800409814,0.337494972795,0.24882651384,0.209108505734,0.256223010648,0.787199504463,0.349052941095,0.143135227979,0.668707140704,0.45912774002,0.288770654157,0.25771342817,0.435063705379,0.509146142626,0.348726191364,0.283538104828,0.360881242309,0.387476751128,0.38803218086,0.36383261698,0.427920295137,0.406427504159,0.304133575494,0.356958355885,0.281416512121,0.374711155542,0.3570801585,0.356958355885,0.612358427583,0.352140081716,0.448758976852,0.523823869403,0.3570801585,0.302516649454,0.499917211123,0.261852611381,0.277044016169,0.598127926402,0.319764933272,0.187356654008,0.235220317647,0.530813751753,0.326129618567,0.583731153422,0.383738672489,0.395292206439,0.485464879457,0.323077055655,0.398657166058,0.346756515192,0.526639303536,0.445778612439,0.499400419963
Levin Capital Strategies -- John Levin,0.451507845085,0.157629938932,0.0884530663415,0.0709159064305,0.195453333299,0.259280669205,0.368678545939,0.203272047603,0.384388745225,0.144877013525,0.364847288525,0.295289131345,0.321897097157,0.30821898948,0.551511717283,0.277562124907,0.20321364927,0.33943029208,0.356945790183,0.424451721904,0.393422171338,0.612808305879,0.273397855303,0.423204810188,0.318412128143,0.23752266527,0.449757514734,0.542072592931,0.819328390146,0.299091700532,0.266206472195,0.209757151565,0.386370476448,0.205678730367,0.360198709334,0.134214943288,0.11541019405,0.130932111807,0.2265294642,0.287960826515,0.0911295569512,0.146117566551,0.186253611876,0.146604680874,0.0547160941038,0.294923724123,0.675827549081,1.0,0.140391058907,0.899048535329,0.42507993556,0.411166975016,0.326714600035,0.314756918505,0.326389457515,0.295635781362,0.198460382765,0.194006086753,0.233548736184,0.285088492979,0.397804446083,0.242155709602,0.285432849079,0.257671988408,0.150435750879,0.111063385993,0.170079042769,0.435733143272,0.199369166515,0.166553502789,0.131094714368,0.237245390029,0.581107668054,0.316033655616,0.127244256194,0.371485806894,0.285142266399,0.216070058591,0.23742444666,0.251947371414,0.341377447161,0.16114945692,0.0231909098961,0.240806775139,0.286753510548,0.291936135492,0.26144823354,0.191386436569,0.251077605811,0.12638047415,0.233757614769,0.26017884083,0.132425940773,0.233947989695,0.233757614769,0.279847307644,0.21612615439,0.210341391449,0.277711362516,0.233947989695,0.214924647219,0.300947803968,0.138152838025,0.113941569237,0.358814023686,0.125571669076,0.14783322762,0.131187043279,0.201217768958,0.0451973173171,0.442268335582,0.192583176169,0.227595820939,0.316510309788,0.151817840164,0.247506199632,0.238000773869,0.243557618692,0.337627124872,0.351974214644
Merrill Lynch -- David Singer,0.528992811051,0.212853743641,0.155540827764,0.14895549945,0.294961789529,0.25531741691,0.267928610013,0.209281881916,0.261699458695,0.18827694947,0.378284447567,0.335686299281,0.14531209266,0.25326377154,0.428787555831,0.23331571186,0.159867382523,0.328951950652,0.339222954436,0.294631041131,0.667176625593,0.239905514829,0.218300944779,0.377702328017,0.19878298574,0.311025840951,0.352536936512,0.323853854139,0.350751447325,0.349272427389,0.28380006783,0.157406742121,0.277448846924,0.304591880268,0.324307836802,0.170914993816,0.237355679524,0.129822156087,0.244029771379,0.248813457133,0.14181362466,0.232741988713,0.272608344802,0.152667977579,0.0302640675425,0.280417458736,0.349441849379,0.140391058907,1.0,0.245546094092,0.137888525954,0.42797978681,0.352540075108,0.393892119061,0.203679107664,0.296566011275,0.216582159558,0.227595438562,0.345492072241,0.371153166496,0.457229919673,0.250577287722,0.309614893756,0.227051287633,0.0871572726701,0.113649384963,0.0987049140141,0.185350269568,0.361380528007,0.094485831567,0.136707915223,0.234857202147,0.335009283857,0.192946584051,0.167817535443,0.494861506372,0.246435137245,0.236711138583,0.236235155568,0.202679034486,0.302982173799,0.117291622724,0.239740828917,0.203384480347,0.358447919278,0.362665490204,0.242553294498,0.218890279189,0.278872738275,0.198536573734,0.208945829176,0.181568164652,0.164806896695,0.209204375495,0.208945829176,0.193492320382,0.208642689785,0.169911352283,0.221517999552,0.209204375495,0.147544619685,0.224754525376,0.188967485602,0.131383443934,0.34109837249,0.173381707296,0.196461351001,0.186162876077,0.220745702576,0.151693204891,0.392045169887,0.21929956442,0.276622639076,0.40142137216,0.172503426015,0.17355159953,0.186637610813,0.278134407127,0.25808347002,0.218953025912
